Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Greenland,GRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771604657.2,890571013.7,1084860511,1044612228,1322097103,1759224025,1392135649,1912821607,2484474826,1656262408,1562932892,1381683742,1137635815,1220182123,1242968998,1373816235,,
Guatemala,GTM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,151700000,145300000,153500000,201200000,235000000,261100000,266100000,283600000,296600000,299000000,338500000,371100000,389500000,519100000,811400000,858000000,1204100000,1439000100,1655000100,1784400000,1963300000,2031500000,1628999900,1316999900,1434800000,1262260870,1055296758,1579400000,1720152710,1890234375,1900441393,2028674263,2849959386,2972637257,3226457087,3726925963,3539822367,4197706681,5091730420,5011108418,5584222228,7731195124,8255070816,8807734237,10090008721,11155024024,12662799253,14441181174,15422485304,12501367183,15009492876,17803241426,18197178245,18382944710,19287363234,18695372577,18243806497,19758179072,21149564980,21525090623,19358710768
Guam,GUM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616000000,1654000000,1785000000,1843000000,2079000000,2489000000,2673000000,2639000000,2719000000,2949000000,3037000000,3241000000,3339000000,3089000000,3036000000,3024000000,3256000000,3567000000,
Guyana,GUY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,96949192.09,98465846.12,87499270.84,81082657.64,104240798,122941176.5,137588235.3,149588235.3,126700000,138200000,152650000,154250000,167714285.7,211523809.5,288227272.7,370625000,413560000,354360000,319960000,367200000,564840000,526500035.7,337800000,316000000,224763157.9,280627907,268534883.7,321836724.5,281100010,279264716.9,316708850.6,419266355.1,557463259.8,595085540.7,633450373.8,696946829.6,766890762.8,820130867.8,774285039.8,726372197.4,788833546,759902155.6,758240189.3,739243194.3,828486192.4,905124012.5,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,3.0882E+11,3.4339E+11,4.08547E+11,5.55645E+11,7.7581E+11,7.99111E+11,9.13509E+11,1.04833E+12,1.22488E+12,1.56271E+12,1.86984E+12,1.83488E+12,1.75287E+12,1.73563E+12,1.85219E+12,1.87766E+12,2.13528E+12,2.54129E+12,2.91798E+12,3.17702E+12,3.66034E+12,3.75507E+12,4.00739E+12,3.87151E+12,4.3289E+12,5.14275E+12,5.3723E+12,5.49694E+12,5.53186E+12,5.82738E+12,6.45708E+12,6.23384E+12,6.43739E+12,7.42826E+12,8.86928E+12,9.9325E+12,1.12469E+13,1.28042E+13,1.43573E+13,1.13453E+13,1.31141E+13,1.5284E+13,1.51897E+13,1.54769E+13,1.58981E+13,1.43621E+13,1.4172E+13,1.53958E+13,1.6806E+13,1.66114E+13,1.49253E+13
"Hong Kong SAR, China",HKG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,1254129700,1397230781,1552024945,1778091243,1759685864,1977998989,2045585037,2304810110,2747800972,3249058280,3811504974,4365051228,6352472554,7683838143,7818122872,10141697929,12077005577,15489036446,19899254403,25762544965,28586942909,27223018501,27592908660,32155666411,33514915028,39269027206,51815652129,66398923905,73513762997,83645022979,1.00109E+11,1.22485E+11,1.36736E+11,1.60442E+11,1.89046E+11,1.96723E+11,2.09984E+11,1.86279E+11,1.7829E+11,2.08787E+11,2.0003E+11,2.06139E+11,2.28647E+11,2.68979E+11,3.0002E+11,3.36799E+11,3.71855E+11,4.01812E+11,3.64441E+11,4.56013E+11,5.19399E+11,5.63915E+11,6.09318E+11,6.20475E+11,5.98683E+11,5.92696E+11,6.4123E+11,6.82056E+11,6.39347E+11,6.06251E+11
Honduras,HND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,77300000,78100000,85600000,101400000,113100000,136400000,165400000,182700000,204500000,206200000,246600000,223000000,226500000,302000000,456000000,446000000,514500000,655500050,1234878273,1479471525,1795536832,1688328751,1293644184,1428646953,1688328751,1726447180,1712152769,1703417296,1824122246,1943711272,1934349591,1896551790,2118269212,2344007290,2590593426,2888355829,3165076343,3548150099,4090622570,4310374704,4773371697,4939703298,5128824428,5609358882,6832808888,7560133388,8414888437,10082042434,11719442652,8369540251,10086959053,12567100666,13022905108,12647245232,12923205573,13027942329,12401112328,13585423488,14945211210,14579554032,12038975832
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,30067318934,33730534828,32929588639,31580035967,33552601286,34306410312,34900333712,34535140030,34612444439,40900094637,43884889570,44929672320,48368209987,48612613731,49975240535,49433717603,55712882943,65307403530,79457337021,95739497116,1.10625E+11,1.39806E+11,1.68989E+11,1.51732E+11,1.77215E+11,2.09611E+11,2.26385E+11,2.44304E+11,2.5198E+11,2.3628E+11,2.24503E+11,2.35625E+11,2.57827E+11,2.56183E+11,2.31391E+11
Croatia,HRV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035884838,8822310985,10535919548,9226203905,8538618983,8619892215,9838370268,12261062133,16079129957,18927337475,20657189362,23430854499,27823407124,32766664349,23961865881,22644809722,25310859343,23252266534,24649159218,25175352226,22863448935,23992755385,27335901439,31330128248,31718876944,27362199723
Haiti,HTI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848904800,753772600,1068364600,1024557089,563516991.7,711986182,535668262.8,807821954.5,840148096.4,882865727.7,991316375.9,1233633425,1258574276,1227408282,1140868849,1378963989,1533191513,1650680910,2076839999,2246789633,2869609375,2812682881,4271059095,4433442751,4195338983,4443355056,4752593172,4490955193,4193899970,4687979994,5636087232,5200745035,4331887846
Hungary,HUN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10284718887,10777434557,12185639697,13407336202,18197113033,19321118635,22202750480,26545060044,28650079403,33311976928,35565157293,40689167477,51414090618,66132413101,73381704308,86681310899,1.0834E+11,1.24801E+11,92014008976,1.00258E+11,1.13549E+11,1.01944E+11,1.06422E+11,1.13953E+11,99613671878,99970615816,1.13204E+11,1.27516E+11,1.29943E+11,1.20146E+11
IBRD only,IBD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,38255972239,36498584623,34712243644,38584068139,40471236255,42602614554,46112135228,47923456846,51195754139,55537263388,62590037278,70145660588,79362768456,1.1055E+11,1.83102E+11,2.12685E+11,2.20419E+11,2.56135E+11,2.72082E+11,3.33635E+11,4.47749E+11,5.02123E+11,4.77433E+11,4.38096E+11,4.31283E+11,4.39675E+11,4.24984E+11,4.53211E+11,5.47786E+11,5.96405E+11,6.45442E+11,6.54519E+11,9.07151E+11,8.90249E+11,9.45208E+11,1.10783E+12,1.18985E+12,1.29077E+12,1.22043E+12,1.22012E+12,1.43207E+12,1.44409E+12,1.53238E+12,1.82222E+12,2.34181E+12,2.7791E+12,3.29961E+12,4.06708E+12,4.99632E+12,4.14534E+12,5.28194E+12,6.46122E+12,6.828E+12,7.09705E+12,7.18854E+12,6.17126E+12,6.00601E+12,6.84272E+12,7.61942E+12,7.46386E+12,6.61655E+12
IDA & IBRD total,IBT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,44320656318,43473836728,41845239372,46468816563,49314534569,52647285698,56226629269,58529243357,61942973483,67268308673,76010747149,84266095342,93798711024,1.2873E+11,2.10222E+11,2.48646E+11,2.60944E+11,2.99265E+11,3.22393E+11,3.92417E+11,5.22109E+11,5.82306E+11,5.44487E+11,4.94224E+11,4.84194E+11,4.94052E+11,4.79059E+11,5.13822E+11,6.08894E+11,6.59679E+11,7.13906E+11,7.25453E+11,9.83301E+11,9.65273E+11,1.01939E+12,1.19867E+12,1.29122E+12,1.39744E+12,1.32321E+12,1.31942E+12,1.53666E+12,1.55851E+12,1.65176E+12,1.96462E+12,2.50105E+12,2.97646E+12,3.53934E+12,4.37028E+12,5.35923E+12,4.47721E+12,5.67493E+12,6.9347E+12,7.31043E+12,7.62023E+12,7.7228E+12,6.67639E+12,6.49274E+12,7.37198E+12,8.22778E+12,8.08901E+12,7.1668E+12
IDA total,IDA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,35406827814,39641267603,42443795610,49185188962,57629993220,73169079633,79089153993,66609327351,56069984050,53005773720,54444929575,54040539808,60381522992,61624034882,64097441283,69352443151,71957378513,76286704216,75187219722,73845348536,90751753840,1.01706E+11,1.06647E+11,1.02899E+11,99183686049,1.03663E+11,1.14033E+11,1.1885E+11,1.41786E+11,1.57284E+11,1.95584E+11,2.38004E+11,3.01614E+11,3.59794E+11,3.32578E+11,3.90692E+11,4.69906E+11,4.77153E+11,5.19539E+11,5.30865E+11,5.05154E+11,4.86401E+11,5.2665E+11,6.07019E+11,6.26438E+11,5.50537E+11
IDA blend,IDB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2209349304,2340656450,2310204833,2524005984,2890835923,3334617915,3184672615,3473914657,3403817633,3728695241,4624210862,4861423374,4819920649,6325048864,9670157686,14437252595,16995882621,17410937567,20038977065,22483616129,30051198818,35531965240,28901806906,21304823370,19624324891,20457399680,19826982686,21456781509,22073764825,24589485799,26337639283,27869002427,30417347296,28132644538,27414638434,35294635390,41560080195,45998222051,40234354191,34904226545,36641094798,44790636896,44666550206,57509076167,53611286292,69232896452,91793606280,1.21496E+11,1.41785E+11,1.3227E+11,1.49921E+11,1.9083E+11,1.6948E+11,1.78523E+11,1.84366E+11,1.62616E+11,1.51793E+11,1.65309E+11,2.03163E+11,2.22354E+11,1.83638E+11
Indonesia,IDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,955991035.9,1102291012,1236196319,1449315068,1553301762,2078072289,3170120482,5526987952,6693975904,7764096386,9198072289,10727293589,12125156533,16076492698,21847220126,23709141552,23354265856,19342945137,17860217891,16401727045,17006296447,18725515165,21718472101,27157275253,30891188671,34720875700,37555937063,44869883142,55882279824,60116979038,60700151259,41249712042,38402067922,50264686470,49355195402,51638437161,54323622341,70744690514,85533800864,93411753739,1.09755E+11,1.46707E+11,1.15217E+11,1.69158E+11,2.12997E+11,2.29362E+11,2.25519E+11,2.17485E+11,1.78864E+11,1.70835E+11,1.94777E+11,2.30046E+11,2.12655E+11,1.69583E+11
IDA only,IDX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42192966348,43132943285,44734327917,46181992226,45592879868,54376830126,58882949953,59262508237,61885505326,64051218030,66762112183,68300072182,73496024106,82931810461,1.03448E+11,1.25874E+11,1.44984E+11,1.78122E+11,2.16208E+11,1.98455E+11,2.39442E+11,2.75848E+11,3.07068E+11,3.41002E+11,3.46328E+11,3.4344E+11,3.35944E+11,3.62671E+11,4.03969E+11,4.03021E+11,3.70404E+11
Isle of Man,IMN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2530502531,2337302337,2543102543,2860202860,3210903211,3103737925,3060000000,2981333333,2624000000,2356000000,2421333333,2695656848,2650505782,4039170800,5992025678,6545404119,6280836401,7611094891,9045599669,12498142737,17225826069,16584540955,16343487428,17140058766,16391291180,17776651903,17486411450,19477194741,22111392790,24133378145,27132072318,22941358805,27639684529,27419390836,33349576561,43318430946,45357287723,49607490117,53431584653,61314619861,65124164122,65218394082,78498577659,95071650073,1.3931E+11,1.83736E+11,2.29955E+11,3.02804E+11,3.50927E+11,3.47178E+11,4.49974E+11,5.66667E+11,5.71307E+11,5.27555E+11,5.2924E+11,4.65097E+11,4.80169E+11,5.82018E+11,6.39013E+11,6.01583E+11,4.82453E+11
Not classified,INX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1817051597,2033167880,2318300551,3083459386,4151309151,4251090592,4710653835,6049699134,8058103292,11135981625,12600904677,11905906959,10937756539,10545460507,11057700188,11426996752,13790559559,16385098315,18745180564,21007093426,24812176631,25321116745,28596733217,27904819165,33418613663,43269876263,48476635585,53976716810,66249969721,72574459834,80531910816,86982500224,93775164690,1.07935E+11,1.28267E+11,1.45395E+11,1.6468E+11,1.95721E+11,2.07682E+11,1.88491E+11,1.91942E+11,2.01768E+11,1.95811E+11,2.02422E+11,2.37703E+11,2.71595E+11,3.16229E+11,3.31338E+11,3.63436E+11,4.96536E+11,4.63531E+11
"Iran, Islamic Rep.",IRN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,730164938.5,702251188.4,642016253.8,614102503.6,878548557.8,1021055598,1195883823,1485305338,1768850274,2050926065,2327125277,2928005478,3689022456,5594486012,11105780994,18318369218,19212061650,23448812229,17330359279,14516475277,27125991305,28082907606,26415543503,37834565739,26971526132,25746070825,21773514754,11695655291,17595820159,21819187476,29707835778,,,13150789257,9571397629,12985745384,18092098185,17511229164,18245137477,17752833900,21688407084,26939208541,30560192008,40000915039,49500478448,54596877012,62043181819,73628015383,89280163310,87393787042,94299456695,1.01973E+11,1.39202E+11,1.07937E+11,92870036652,74195219186,86984207424,1.06163E+11,93671845972,79814766063,40494794675
Iraq,IRQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,662559507.1,888826025.5,883748873.5,1263453285,3636302066,5729766339,6376227565,8100575686,7520487640,11784964443,16592000000,23561000000,28158000000,13407419355,13923870968,14438709677,12495483871,14833548387,14299677419,15055806452,13400645161,10197886.65,7412217.412,4841348.776,2555116.973,2014366.322,1849551.415,8792081006,11204358033,22379652202,24004542302,22250988153,16198164261,16844929684,23428329928,30669639946,25156197953,25045843348,40441477716,43867213978,47207400000,51552600000,63439265513,65103700000,68617800000,58500392047,44116000000,48423565034,56839934052,72282500000,
Iceland,ISL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,225194318.2,290564772.7,305401087.7,429005880.4,615641820.9,578989590.1,563608168.2,735436717.5,832986610.6,1037270278,1185819785,1245839816,1169312796,1025825471,1077216892,1181924655,1369556639,1927004902,1970826754,1753605111,2067695843,2222220478,2126363946,1820239057,1933731893,2247449055,2621869173,2654797565,3241180130,3320939762,3520829004,3112265208,3160502456,4066221669,5256645900,7093787735,8231507894,9057418952,7661403285,5350549845,5761759443,7133334343,7251755950,7343638310,8066623022,7736736412,8493798577,10199603325,11377490001,9888396680,7595535898
Israel,ISR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2800000000,2580000000,3042500000,5057500000,6822500000,7091666667,6588750000,7348000000,8833529412,10380000000,11434509804,12228684211,11726049383,12014163701,12012377217,11785131903,12704920688,16608480497,17261414097,17498366729,20434646860,22533643105,24173775772,27078204304,30558721397,35384385481,37633549519,37370847104,36161679956,41205884484,47198145832,44054973013,43362108996,44930721767,52894466756,58275508612,62603348445,74068304082,84525083612,63708008036,76946756798,93101442539,92903904234,93508766533,95210277186,85078697140,90474440404,97864381391,1.08969E+11,1.08723E+11,95192322198
Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,16935941760,18471501248,22528788181,31517004318,44460726407,42506699288,47521970226,52626622778,61718133698,83952402703,1.0875E+11,1.01718E+11,95659155333,87973944416,93843935420,97337834905,1.11808E+11,1.41633E+11,1.56327E+11,1.72138E+11,2.13356E+11,2.09894E+11,2.30164E+11,1.84878E+11,2.04278E+11,2.46821E+11,2.51645E+11,2.53824E+11,2.67089E+11,2.68184E+11,2.83417E+11,2.84585E+11,3.00529E+11,3.5964E+11,4.22325E+11,4.58807E+11,5.25835E+11,6.1226E+11,6.62807E+11,5.04415E+11,5.74737E+11,6.48016E+11,5.6926E+11,5.6176E+11,5.6598E+11,4.90225E+11,4.88452E+11,5.45411E+11,6.05319E+11,5.69642E+11,4.87237E+11
Jamaica,JAM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,265994680.1,261794764.1,271594568.1,281394372.1,349993000.1,358392832.1,393392132.2,422535211.3,456018240.7,517700708,525621024.8,630403458.2,770032573.3,783909574.5,1090309097,1304696953,1123858761,922340776.6,987193094.2,1227844515,1367576008,1662512631,1602054564,1557292154,1462361748,1379717951,1263974607,1520804892,1829409977,2308115535,2382307920,2110235302,2235110186,2108454983,3045103806,3708144932,3879890947,4065245943,4045800274,4016520035,4567635283,4529646950,4770560911,4860073189,5267839051,6208263555,7231362910,7873763228,9820606354,6351791531,6555430805,7721131401,7678417303,7514908180,7434188643,6554700444,6284263959,7236577332,8087839437,8243797825,7192753306
Jordan,JOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,1362951807,1738232615,2077552356,2837828838,3335683115,4320520581,4413333333,4002203250,3950845254,3808160162,3427142857,3898670606,4060112209,3140445527,3728039777,3469819357,4323771845,4493217925,4394962931,4901826484,5415937800,5180015233,5084211425,4984463329,5795768688,6027221439,6383638928,6967136812,9406911142,11859379408,13231029619,15700423131,19227842750,16459154930,18240845070,21301408451,22976056338,24171830986,24984507042,22694366197,21671830986,23035633803,22915774648,21963521127,18200788732
Japan,JPN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,19572635781,20867004112,25436329222,41807597571,66503972919,64302596002,72270446349,79894824196,91906326826,1.27176E+11,1.55867E+11,1.64659E+11,1.51714E+11,1.4625E+11,1.57512E+11,1.49721E+11,1.5049E+11,1.81576E+11,2.33782E+11,2.67623E+11,2.95832E+11,2.97072E+11,2.98544E+11,3.0894E+11,3.4844E+11,4.20001E+11,4.40059E+11,4.22282E+11,3.53663E+11,3.85718E+11,4.52065E+11,4.14845E+11,4.01205E+11,4.45643E+11,5.32278E+11,5.99781E+11,6.60753E+11,7.11119E+11,8.62719E+11,6.33184E+11,7.8208E+11,9.61182E+11,1.0071E+12,9.48363E+11,9.80025E+11,7.99672E+11,7.63175E+11,8.29947E+11,9.22228E+11,8.95685E+11,
Kazakhstan,KAZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18770660124,10941284112,10012736360,8872712589,7573735612,8299522121,7716345288,6768077019,8980869367,10401587070,11589310878,13272770060,18947365751,25458960716,32788937849,44926931105,49571450184,39121513227,44257402192,51341117359,61596840640,63395749140,56749423662,45236052412,39079991232,40746712127,46453969153,51629142257,
Kenya,KEN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,266419907.2,246847901.1,261519895.2,268365892.4,291759883,306319877.2,359519855.9,362039854.9,396479841.1,409639835.8,491679802.9,625800029.9,605359757.9,719305119.1,1214632712,1124851495,1103363095,1419913444,2051910135,1970754610,2608235978,2318209877,2029695253,1686897689,1984603544,1849498225,2163994344,2104101069,2306399998,2495151434,2685575057,2327741798,2189415460,1953011707,2446513113,3542002162,3868106886,4114513902,4048921326,3528289966,4030326454,4287364072,3980439980,4478129486,5290013363,6739991079,8329130883,10218887780,12529038544,11414106940,13427982209,16287456030,17915545050,18296306789,20278669096,17669394012,16171493058,19080213981,20167347801,20408671438,19923156989
Kyrgyz Republic,KGZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325000000,941666666.7,1102812500,835151515.2,673552447.6,703559670.8,1033631429,816580728.8,955086965.7,711921997.7,651739833.9,564633756.2,695875684.7,868382999,1133628671,1396890651,2239825766,3199684856,4757397210,3690178794,3915960865,5059940751,6292831537,6731841257,6547842569,5060187304,4769039436,5112022211,5564289913,5689776515,3997107966
Cambodia,KHM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,139999991.4,120000000,151428562.9,151428562.9,122857151.4,108571428.6,117142857.1,97142857.14,114285714.3,103286385,55815628.38,,,,,,,,,,,,,,,,,,,,,,,827697458.4,1079617531,1603001243,1535847164,1560476055,1384886253,1886392173,2256850530,2454136530,2753379504,3100545073,3784818547,4578016313,5530235561,6301646857,7016217713,5816477547,6691507364,7633716515,8813214288,10303038305,11192212102,11939258369,13144698809,14216875296,15554628992,16921448890,16160458172
Kiribati,KIR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,7461077.844,12462548.15,20382539.31,15320068.07,14676768.91,14801508.09,20887032.16,25397943.21,19106809.38,30632957.94,26881428.14,22813333.33,21883808.69,14818353.24,13489304.81,36961209.91,37073521.37,39542938.48,46922488.49,44998597.91,58870813.75,48502651.98,44897426.52,58672498.15,61460208.15,61702241.35,52359341.63,64800000,62685876.62,61705648.08,79426002.39,83956417.41,93162597.44,124798625.4,98644578.31,116267843.7,119567186.7,117046482.6,122650889.7,157286230,172562642.4,173746862.3,184569136.5,183764555.6,195428932.5,194575413.9,174628661.1,,
St. Kitts and Nevis,KNA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,474140116.1,337523799.8,438924765.1,584540709.8,428205544.3,447222222.2,715744084.9,955604021.9,1385107537,1723868684,1902047913,2279130059,2329150653,3837366941,6508270082,6824793388,8477066116,10717561983,15187190083,20679752066,24257445302,27124943101,25749575970,26351401869,27755155215,26119629434,32877077543,41699065125,52321489603,63102493075,72984062394,86128997068,87768654327,91279978073,1.14027E+11,1.51503E+11,1.69944E+11,1.6624E+11,1.11016E+11,1.35184E+11,1.85276E+11,1.66686E+11,1.79269E+11,2.09246E+11,2.63821E+11,3.08907E+11,3.68894E+11,4.27797E+11,5.01408E+11,3.86528E+11,5.06774E+11,6.54541E+11,6.56655E+11,6.39614E+11,6.35036E+11,5.29773E+11,5.02105E+11,5.87637E+11,6.42946E+11,6.10105E+11,5.41024E+11
Kuwait,KWT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,484458135,582469896.4,694483338,694483338,800896107.5,693083170,724234765.5,919732441.5,1198921106,1800136426,3127586207,4274965800,6140963015,6179571065,7130969971,9822419904,9641319943,11299061827,10299519383,9685916920,9165558178,8596007915,8302834230,8885305018,10057862832,10701388542,13839254661,10766871506,10602648675,10518518519,11410857909,12341349365,12017804154,13254593176,11879106439,11368970013,12399739159,13961829549,16500000000,19246691551,22839041096,24541695382,32463054187,38210565476,31129256428,35034891835,39891304348,45744908896,46579689704,51278988053,51478896643,53098311817,56302451501,63038760761,61138060309,
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9139788810,9381361201,9709965341,10500713128,10311201787,10338964049,12123907696,12438695088,13889572077,15544924820,17114404301,19988223270,22943449595,29795599026,46996225379,48429074431,49660911378,52411316587,59656179828,75287938835,96571418137,1.05902E+11,87367450047,75645482973,76435440929,76670385359,77561626956,84932617523,1.02664E+11,1.14761E+11,1.40049E+11,1.70155E+11,1.81005E+11,2.02207E+11,2.45996E+11,2.62441E+11,2.92378E+11,3.39948E+11,3.57315E+11,3.44016E+11,4.00656E+11,3.92443E+11,3.67124E+11,3.83497E+11,4.50746E+11,5.28163E+11,6.20432E+11,7.2969E+11,8.86319E+11,6.95474E+11,9.07342E+11,1.10124E+12,1.13344E+12,1.17726E+12,1.18422E+12,1.0585E+12,1.00061E+12,1.10024E+12,1.20097E+12,1.1686E+12,9.60894E+11
Lao PDR,LAO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,111428571.4,231111111.1,136842100,152469487.3,191065571.2,228467540.5,212221818.9,259372152.5,305692108.3,413821982.4,614700001.5,658400005.8,769300009.2,720900005.1,612099978.5,642605486,660890000,672540000,676940000,750080000,974190000,1171610000,1512580000,1925600000,2650920000,2732590000,3516590000,4493220000,6146240000,7166060000,7736200000,7460877986,6619813406,,,,
Lebanon,LBN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489030212,2836016496,3748853489,4207000160,5334999955,5989999913,7304200110,7563885156,7490743748,7063369153,6391244718,6202985075,7051409619,6692537313,7501824212,11832129864,12068415010,12218142061,15101534372,19824163541,20249317982,23094612059,26262779873,26294002587,27906587980,26962653976,24315275422,23526463868,24672982325,26069578562,31550000000,14966786047
Liberia,LBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340309200,284650900,285321400,268255100,1999212000,2004978000,2178607000,3245648000,2498014000,1678663000,1850843000,2265159000,2428596000,2957004000,3412388000,3385051000,3286342000,3242931000,3079000000,3031428800,2788920370
Libya,LBY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8994703390,9843249020,8629261364,9671484888,7471584386,5725902894,6662087912,6706443914,5690761334,5245795602,5251854744,5673442406,6982677165,8745312500,10722807615,12848403317,15554049939,19934262633,25254985289,26990027922,31477739185,15542395033,32541808671,42464181804,37803285130,20680929626,11546605293,15073396470,18846007326,27661563917,20377471255
St. Lucia,LCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12910809482,13212527977,13742709693,14662850042,14675344896,15044169090,17057787406,17624401747,19663178099,22073885260,24319819906,28018560689,31932153201,41063567213,62225285593,65428325109,69648478262,78228559750,89173457782,1.07729E+11,1.34849E+11,1.48516E+11,1.26992E+11,1.03112E+11,1.07302E+11,1.0767E+11,1.10691E+11,1.18928E+11,1.45285E+11,1.55068E+11,1.84705E+11,2.20801E+11,2.37611E+11,2.61022E+11,3.04921E+11,3.33188E+11,3.65738E+11,4.25294E+11,4.45078E+11,4.2923E+11,4.94468E+11,4.89561E+11,4.54139E+11,4.76811E+11,5.68314E+11,6.69507E+11,7.88707E+11,9.30703E+11,1.12414E+12,8.9486E+11,1.13392E+12,1.35178E+12,1.41197E+12,1.4719E+12,1.51174E+12,1.25275E+12,1.19032E+12,1.30657E+12,1.42495E+12,1.38377E+12,1.13804E+12
Least developed countries: UN classification,LDC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36177651378,44447475431,46438925224,45099790127,47687384954,49327145796,52939225689,54837766143,60014218357,68210704039,82442785023,1.04567E+11,1.19465E+11,1.55201E+11,2.02479E+11,1.96668E+11,2.16837E+11,2.51089E+11,2.75191E+11,3.10722E+11,3.20896E+11,3.05366E+11,2.85736E+11,3.08339E+11,3.40326E+11,3.36806E+11,3.08085E+11
